iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
PRT,Europe,Portugal,2021-08-01,970937.0,2306.0,2554.0,17369.0,8.0,11.0,95490.2,226.792,251.182,1708.215,0.787,1.082,0.9,200.0,19.67,923.0,90.776,,,,,15405794.0,24493.0,1515.137,2.409,63559.0,6.251,0.0402,24.9,tests performed,,,,,,88639.0,,,,,8718.0,31629.0,0.311,58.33,10167923.0,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,16936.2,9.21,2.93,1665.649907
PRT,Europe,Portugal,2021-08-02,972127.0,1190.0,2494.0,17378.0,9.0,11.0,95607.235,117.035,245.281,1709.1,0.885,1.082,0.9,203.0,19.965,968.0,95.201,,,,,15465420.0,59626.0,1521.001,5.864,62333.0,6.13,0.04,25.0,tests performed,,,,,,89309.0,,,,,8783.0,32440.0,0.319,58.33,10167923.0,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,,,,
PRT,Europe,Portugal,2021-08-03,974203.0,2076.0,2459.714,17397.0,19.0,12.857,95811.406,204.171,241.909,1710.969,1.869,1.264,0.9,204.0,20.063,945.0,92.939,,,,,15521368.0,55948.0,1526.503,5.502,61512.0,6.05,0.04,25.0,tests performed,,,,,,89979.0,,,,,8849.0,33250.0,0.327,58.33,10167923.0,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,,,,
PRT,Europe,Portugal,2021-08-04,977406.0,3203.0,2424.143,17412.0,15.0,13.143,96126.416,315.01,238.411,1712.444,1.475,1.293,0.9,204.0,20.063,919.0,90.382,,,,,15576501.0,55133.0,1531.926,5.422,60734.0,5.973,0.0399,25.1,tests performed,,,,,,90649.0,,,,,8915.0,34061.0,0.335,58.33,10167923.0,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,,,,
PRT,Europe,Portugal,2021-08-05,979987.0,2581.0,2363.0,17422.0,10.0,13.143,96380.254,253.837,232.398,1713.428,0.983,1.293,0.9,196.0,19.276,898.0,88.317,,,,,15639080.0,62579.0,1538.08,6.155,59289.0,5.831,0.0399,25.1,tests performed,,,,,,91319.0,,,,,8981.0,34872.0,0.343,58.33,10167923.0,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,,,,
PRT,Europe,Portugal,2021-08-06,982364.0,2377.0,2331.857,17440.0,18.0,13.714,96614.028,233.774,229.335,1715.198,1.77,1.349,0.91,194.0,19.08,866.0,85.17,,,,,15723293.0,84213.0,1546.362,8.282,58022.0,5.706,0.0402,24.9,tests performed,13130837.0,7436787.0,6502263.0,,,91990.0,129.14,73.14,63.95,,9047.0,35683.0,0.351,58.33,10167923.0,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,,,,
PRT,Europe,Portugal,2021-08-07,984985.0,2621.0,2336.286,17457.0,17.0,13.714,96871.8,257.771,229.77,1716.87,1.672,1.349,0.92,186.0,18.293,838.0,82.416,,,,,15780859.0,57566.0,1552.024,5.662,57080.0,5.614,0.0409,24.4,tests performed,,,,,,92598.0,,,,,9107.0,39983.0,0.393,58.33,10167923.0,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,,,,
PRT,Europe,Portugal,2021-08-08,986967.0,1982.0,2290.0,17467.0,10.0,14.0,97066.726,194.927,225.218,1717.853,0.983,1.377,0.93,184.0,18.096,849.0,83.498,,,,,15805037.0,24178.0,1554.402,2.378,57035.0,5.609,0.0402,24.9,tests performed,,,,,,93206.0,,,,,9167.0,44283.0,0.436,58.33,10167923.0,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,17031.8,9.17,4.85,1675.052024
PRT,Europe,Portugal,2021-08-09,988061.0,1094.0,2276.286,17485.0,18.0,15.286,97174.32,107.593,223.869,1719.624,1.77,1.503,0.94,189.0,18.588,857.0,84.285,,,,,15865745.0,60708.0,1560.372,5.971,57189.0,5.624,0.0398,25.1,tests performed,,,,,,93815.0,,,,,9227.0,48582.0,0.478,58.33,10167923.0,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,,,,
PRT,Europe,Portugal,2021-08-10,990293.0,2232.0,2298.571,17502.0,17.0,15.0,97393.834,219.514,226.061,1721.295,1.672,1.475,0.95,186.0,18.293,829.0,81.531,,,,,15922777.0,57032.0,1565.981,5.609,57344.0,5.64,0.0401,24.9,tests performed,,,,,,94423.0,,,,,9286.0,52882.0,0.52,58.33,10167923.0,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,,,,
PRT,Europe,Portugal,2021-08-11,993241.0,2948.0,2262.143,17514.0,12.0,14.571,97683.765,289.931,222.478,1722.476,1.18,1.433,0.96,181.0,17.801,785.0,77.204,,,,,15976242.0,53465.0,1571.239,5.258,57106.0,5.616,0.0396,25.2,tests performed,,,,,,95031.0,,,,,9346.0,57182.0,0.562,58.33,10167923.0,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,,,,
PRT,Europe,Portugal,2021-08-12,995949.0,2708.0,2280.286,17525.0,11.0,14.714,97950.093,266.328,224.263,1723.558,1.082,1.447,0.96,169.0,16.621,754.0,74.155,,,,,16037936.0,61694.0,1577.307,6.068,56979.0,5.604,0.04,25.0,tests performed,,,,,,95640.0,,,,,9406.0,61481.0,0.605,58.33,10167923.0,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,,,,
PRT,Europe,Portugal,2021-08-13,998547.0,2598.0,2311.857,17537.0,12.0,13.857,98205.602,255.509,227.368,1724.738,1.18,1.363,0.97,162.0,15.932,732.0,71.991,,,,,16120741.0,82805.0,1585.451,8.144,56778.0,5.584,0.0407,24.6,tests performed,13804574.0,7897255.0,6858724.0,,,96248.0,135.77,77.67,67.45,,9466.0,65781.0,0.647,58.33,10167923.0,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,,,,
PRT,Europe,Portugal,2021-08-14,1001118.0,2571.0,2304.714,17549.0,12.0,13.143,98458.456,252.854,226.665,1725.918,1.18,1.293,0.97,161.0,15.834,727.0,71.499,,,,,16179411.0,58670.0,1591.221,5.77,56936.0,5.6,0.0405,24.7,tests performed,,,,,,94883.0,,,,,9332.0,66064.0,0.65,58.33,10167923.0,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,,,,
PRT,Europe,Portugal,2021-08-15,1003335.0,2217.0,2338.286,17562.0,13.0,13.571,98676.495,218.039,229.967,1727.196,1.279,1.335,0.98,157.0,15.441,744.0,73.171,,,,,16204267.0,24856.0,1593.665,2.445,57033.0,5.609,0.041,24.4,tests performed,,,,,,93517.0,,,,,9197.0,66347.0,0.653,58.33,10167923.0,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,17116.4,9.11,4.22,1683.372307
PRT,Europe,Portugal,2021-08-16,1004470.0,1135.0,2344.143,17573.0,11.0,12.571,98788.12,111.626,230.543,1728.278,1.082,1.236,0.98,154.0,15.146,768.0,75.532,,,,,16267302.0,63035.0,1599.865,6.199,57365.0,5.642,0.0409,24.5,tests performed,,,,,,92151.0,,,,,9063.0,66630.0,0.655,58.33,10167923.0,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,,,,
PRT,Europe,Portugal,2021-08-17,1006588.0,2118.0,2327.857,17584.0,11.0,11.714,98996.422,208.302,228.941,1729.36,1.082,1.152,0.98,144.0,14.162,744.0,73.171,,,,,16324178.0,56876.0,1605.458,5.594,57343.0,5.64,0.0406,24.6,tests performed,,,,,,90786.0,,,,,8929.0,66912.0,0.658,58.33,10167923.0,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,,,,
PRT,Europe,Portugal,2021-08-18,1009571.0,2983.0,2332.857,17601.0,17.0,12.429,99289.796,293.374,229.433,1731.032,1.672,1.222,0.98,139.0,13.67,695.0,68.352,,,,,16379698.0,55520.0,1610.919,5.46,57637.0,5.669,0.0405,24.7,tests performed,,,,,,89420.0,,,,,8794.0,67195.0,0.661,58.33,10167923.0,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,,,,
PRT,Europe,Portugal,2021-08-19,1012125.0,2554.0,2310.857,17613.0,12.0,12.571,99540.978,251.182,227.269,1732.212,1.18,1.236,0.98,141.0,13.867,688.0,67.664,,,,,16439424.0,59726.0,1616.793,5.874,57355.0,5.641,0.0403,24.8,tests performed,,,,,,88055.0,,,,,8660.0,67478.0,0.664,58.33,10167923.0,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,,,,
PRT,Europe,Portugal,2021-08-20,1014632.0,2507.0,2297.857,17622.0,9.0,12.143,99787.538,246.56,225.991,1733.097,0.885,1.194,0.98,143.0,14.064,687.0,67.565,,,,,16517210.0,77786.0,1624.443,7.65,56638.0,5.57,0.0406,24.6,tests performed,14411398.0,8371581.0,7100573.0,,,86689.0,141.73,82.33,69.83,,8526.0,67761.0,0.666,58.33,10167923.0,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,,,,
PRT,Europe,Portugal,2021-08-21,1017308.0,2676.0,2312.857,17630.0,8.0,11.571,100050.718,263.181,227.466,1733.884,0.787,1.138,0.98,145.0,14.261,681.0,66.975,,,,,16569753.0,52543.0,1629.61,5.168,55763.0,5.484,0.0415,24.1,tests performed,,,,,,83246.0,,,,,8187.0,64967.0,0.639,58.33,10167923.0,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,,,,
PRT,Europe,Portugal,2021-08-22,1019420.0,2112.0,2297.857,17639.0,9.0,11.0,100258.43,207.712,225.991,1734.769,0.885,1.082,0.98,152.0,14.949,708.0,69.631,,,,,16592131.0,22378.0,1631.811,2.201,55409.0,5.449,0.0415,24.1,tests performed,,,,,,79803.0,,,,,7849.0,62174.0,0.611,58.33,10167923.0,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,17355.4,9.15,12.65,1706.877599
PRT,Europe,Portugal,2021-08-23,1020546.0,1126.0,2296.571,17645.0,6.0,10.286,100369.171,110.74,225.864,1735.359,0.59,1.012,0.97,151.0,14.851,733.0,72.089,,,,,16649606.0,57475.0,1637.464,5.653,54615.0,5.371,0.0421,23.8,tests performed,,,,,,76360.0,,,,,7510.0,59380.0,0.584,52.78,10167923.0,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,,,,
PRT,Europe,Portugal,2021-08-24,1022807.0,2261.0,2317.0,17658.0,13.0,10.571,100591.537,222.366,227.873,1736.638,1.279,1.04,0.97,148.0,14.556,716.0,70.418,,,,,16699757.0,50151.0,1642.396,4.932,53654.0,5.277,0.0432,23.2,tests performed,,,,,,72917.0,,,,,7171.0,56586.0,0.557,52.78,10167923.0,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,,,,
PRT,Europe,Portugal,2021-08-25,1025869.0,3062.0,2328.286,17674.0,16.0,10.429,100892.68,301.143,228.983,1738.211,1.574,1.026,0.96,144.0,14.162,688.0,67.664,,,,,16751100.0,51343.0,1647.446,5.05,53057.0,5.218,0.0439,22.8,tests performed,,,,,,69473.0,,,,,6833.0,53793.0,0.529,52.78,10167923.0,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,,,,
PRT,Europe,Portugal,2021-08-26,1028421.0,2552.0,2328.0,17689.0,15.0,10.857,101143.665,250.985,228.955,1739.687,1.475,1.068,0.94,150.0,14.752,670.0,65.893,,,,,16805076.0,53976.0,1652.754,5.308,52236.0,5.137,0.0446,22.4,tests performed,,,,,,66030.0,,,,,6494.0,50999.0,0.502,52.78,10167923.0,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,,,,
PRT,Europe,Portugal,2021-08-27,1030791.0,2370.0,2308.429,17703.0,14.0,11.571,101376.751,233.086,227.03,1741.064,1.377,1.138,0.93,144.0,14.162,675.0,66.385,,,,,16876752.0,71676.0,1659.803,7.049,51363.0,5.051,0.0449,22.3,tests performed,14849508.0,8709019.0,7242662.0,,,62587.0,146.04,85.65,71.23,,6155.0,48205.0,0.474,52.78,10167923.0,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,,,,
PRT,Europe,Portugal,2021-08-28,1033165.0,2374.0,2265.286,17711.0,8.0,11.571,101610.231,233.479,222.787,1741.85,0.787,1.138,0.92,143.0,14.064,657.0,64.615,,,,,16926834.0,50082.0,1664.729,4.925,51012.0,5.017,0.0444,22.5,tests performed,,,,,,62532.0,,,,,6150.0,44340.0,0.436,52.78,10167923.0,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,,,,
PRT,Europe,Portugal,2021-08-29,1034947.0,1782.0,2218.143,17721.0,10.0,11.714,101785.488,175.257,218.151,1742.834,0.983,1.152,0.9,148.0,14.556,698.0,68.647,,,,,16948403.0,21569.0,1666.85,2.121,50896.0,5.006,0.0436,22.9,tests performed,,,,,,62477.0,,,,,6145.0,40474.0,0.398,52.78,10167923.0,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,17469.8,9.11,5.78,1718.128668
PRT,Europe,Portugal,2021-08-30,1036019.0,1072.0,2210.429,17730.0,9.0,12.143,101890.917,105.43,217.392,1743.719,0.885,1.194,0.89,149.0,14.654,705.0,69.336,,,,,17004255.0,55852.0,1672.343,5.493,50664.0,4.983,0.0436,22.9,tests performed,,,,,,62422.0,,,,,6139.0,36608.0,0.36,52.78,10167923.0,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,,,,
PRT,Europe,Portugal,2021-08-31,1037927.0,1908.0,2160.0,17743.0,13.0,12.143,102078.566,187.649,212.433,1744.997,1.279,1.194,0.87,136.0,13.375,677.0,66.582,,,,,17055465.0,51210.0,1677.379,5.036,50815.0,4.998,0.0425,23.5,tests performed,,,,,,62367.0,,,,,6134.0,32742.0,0.322,52.78,10167923.0,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,,,,
PRT,Europe,Portugal,2021-09-01,1039492.0,1565.0,1946.143,17757.0,14.0,11.857,102232.482,153.915,191.4,1746.374,1.377,1.166,0.85,131.0,12.884,681.0,66.975,,,,,17104302.0,48837.0,1682.182,4.803,50457.0,4.962,0.0386,25.9,tests performed,,,,,,62312.0,,,,,6128.0,28877.0,0.284,52.78,10167923.0,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,,,,
PRT,Europe,Portugal,2021-09-02,1042322.0,2830.0,1985.857,17766.0,9.0,11.0,102510.808,278.326,195.306,1747.259,0.885,1.082,0.85,140.0,13.769,695.0,68.352,,,,,17153567.0,49265.0,1687.028,4.845,49784.0,4.896,0.0399,25.1,tests performed,,,,,,62257.0,,,,,6123.0,25011.0,0.246,52.78,10167923.0,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,,,,
PRT,Europe,Portugal,2021-09-03,1044144.0,1822.0,1907.571,17772.0,6.0,9.857,102689.999,179.191,187.607,1747.85,0.59,0.969,0.83,136.0,13.375,681.0,66.975,,,,,17218748.0,65181.0,1693.438,6.41,48857.0,4.805,0.039,25.6,tests performed,15284919.0,8857034.0,7545763.0,12.0,,62202.0,150.32,87.11,74.21,0.0,6117.0,21145.0,0.208,52.78,10167923.0,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,,,,
PRT,Europe,Portugal,2021-09-04,1045857.0,1713.0,1813.143,17785.0,13.0,10.571,102858.47,168.471,178.32,1749.128,1.279,1.04,0.81,139.0,13.67,664.0,65.303,,,,,17259745.0,40997.0,1697.47,4.032,47559.0,4.677,0.0381,26.2,tests performed,,,,,,61115.0,,,,,6011.0,19598.0,0.193,52.78,10167923.0,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,,,,
PRT,Europe,Portugal,2021-09-05,1047047.0,1190.0,1728.571,17798.0,13.0,11.0,102975.504,117.035,170.002,1750.407,1.279,1.082,0.79,138.0,13.572,665.0,65.402,,,,,17278537.0,18792.0,1699.318,1.848,47162.0,4.638,0.0367,27.3,tests performed,,,,,,60028.0,,,,,5904.0,18052.0,0.178,52.78,10167923.0,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,17693.6,9.14,12.04,1740.139063
PRT,Europe,Portugal,2021-09-06,1047710.0,663.0,1670.143,17810.0,12.0,11.429,103040.709,65.205,164.256,1751.587,1.18,1.124,0.78,140.0,13.769,682.0,67.074,,,,,17325686.0,47149.0,1703.955,4.637,45919.0,4.516,0.0364,27.5,tests performed,,,,,,58941.0,,,,,5797.0,16505.0,0.162,52.78,10167923.0,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,,,,
PRT,Europe,Portugal,2021-09-07,1048941.0,1231.0,1573.429,17816.0,6.0,10.429,103161.777,121.067,154.744,1752.177,0.59,1.026,0.77,135.0,13.277,650.0,63.927,,,,,17372347.0,46661.0,1708.544,4.589,45269.0,4.452,0.0348,28.8,tests performed,,,,,,57854.0,,,,,5690.0,14959.0,0.147,52.78,10167923.0,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,,,,
PRT,Europe,Portugal,2021-09-08,1050719.0,1778.0,1603.857,17826.0,10.0,9.857,103336.64,174.864,157.737,1753.16,0.983,0.969,0.76,135.0,13.277,621.0,61.074,,,,,17425739.0,53392.0,1713.795,5.251,45920.0,4.516,0.0349,28.6,tests performed,,,,,,56767.0,,,,,5583.0,13412.0,0.132,52.78,10167923.0,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,,,,
PRT,Europe,Portugal,2021-09-09,1052127.0,1408.0,1400.714,17836.0,10.0,10.0,103475.115,138.475,137.758,1754.144,0.983,0.983,0.75,127.0,12.49,597.0,58.714,,,,,17487984.0,62245.0,1719.917,6.122,47774.0,4.699,0.0293,34.1,tests performed,,,,,,55680.0,,,,,5476.0,11866.0,0.117,52.78,10167923.0,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,,,,
PRT,Europe,Portugal,2021-09-10,1053450.0,1323.0,1329.429,17843.0,7.0,10.143,103605.23,130.115,130.747,1754.832,0.688,0.998,0.75,118.0,11.605,569.0,55.96,,,,,17565780.0,77796.0,1727.568,7.651,49576.0,4.876,0.0268,37.3,tests performed,15667067.0,8929267.0,7859191.0,99.0,,54593.0,154.08,87.82,77.29,0.0,5369.0,10319.0,0.101,52.78,10167923.0,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,,,,
PRT,Europe,Portugal,2021-09-11,1054673.0,1223.0,1259.429,17853.0,10.0,9.714,103725.51,120.28,123.863,1755.816,0.983,0.955,0.74,121.0,11.9,552.0,54.288,,,,,17607207.0,41427.0,1731.642,4.074,49637.0,4.882,0.0254,39.4,tests performed,,,,,,53089.0,,,,,5221.0,9878.0,0.097,52.78,10167923.0,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,,,,
PRT,Europe,Portugal,2021-09-12,1055584.0,911.0,1219.571,17861.0,8.0,9.0,103815.106,89.595,119.943,1756.603,0.787,0.885,0.74,120.0,11.802,569.0,55.96,,,,,17624476.0,17269.0,1733.341,1.698,49420.0,4.86,0.0247,40.5,tests performed,,,,,,51586.0,,,,,5073.0,9436.0,0.093,52.78,10167923.0,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,17774.8,9.09,4.25,1748.124961
PRT,Europe,Portugal,2021-09-13,1056042.0,458.0,1190.286,17866.0,5.0,8.0,103860.149,45.044,117.063,1757.094,0.492,0.787,0.74,119.0,11.703,586.0,57.632,,,,,17693662.0,69186.0,1740.145,6.804,52568.0,5.17,0.0226,44.2,tests performed,,,,,,50083.0,,,,,4926.0,8995.0,0.088,52.78,10167923.0,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,,,,
PRT,Europe,Portugal,2021-09-14,1057100.0,1058.0,1165.571,17872.0,6.0,8.0,103964.202,104.053,114.632,1757.684,0.59,0.787,0.74,116.0,11.408,551.0,54.19,,,,,17763916.0,70254.0,1747.055,6.909,55938.0,5.501,0.0208,48.0,tests performed,,,,,,48580.0,,,,,4778.0,8553.0,0.084,52.78,10167923.0,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,,,,
PRT,Europe,Portugal,2021-09-15,1058347.0,1247.0,1089.714,17882.0,10.0,8.0,104086.843,122.641,107.172,1758.668,0.983,0.787,0.74,119.0,11.703,527.0,51.83,,,,,17835605.0,71689.0,1754.105,7.051,58552.0,5.759,0.0186,53.7,tests performed,,,,,,47077.0,,,,,4630.0,8112.0,0.08,52.78,10167923.0,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,,,,
PRT,Europe,Portugal,2021-09-16,1059409.0,1062.0,1040.286,17888.0,6.0,7.429,104191.289,104.446,102.311,1759.258,0.59,0.731,0.73,103.0,10.13,497.0,48.879,,,,,17902228.0,66623.0,1760.657,6.552,59178.0,5.82,0.0176,56.9,tests performed,,,,,,45574.0,,,,,4482.0,7670.0,0.075,52.78,10167923.0,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,,,,
PRT,Europe,Portugal,2021-09-17,1060432.0,1023.0,997.429,17895.0,7.0,7.429,104291.899,100.611,98.096,1759.946,0.688,0.731,0.73,97.0,9.54,474.0,46.617,,,,,17971249.0,69021.0,1767.445,6.788,57924.0,5.697,0.0172,58.1,tests performed,15975563.0,8979870.0,8119586.0,348.0,,44071.0,157.12,88.32,79.85,0.0,4334.0,7229.0,0.071,52.78,10167923.0,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,,,,
PRT,Europe,Portugal,2021-09-18,1061371.0,939.0,956.857,17902.0,7.0,7.0,104384.248,92.349,94.105,1760.635,0.688,0.688,0.73,90.0,8.851,457.0,44.945,,,,,18007805.0,36556.0,1771.041,3.595,57228.0,5.628,0.0167,59.8,tests performed,,,,,,40676.0,,,,,4000.0,6962.0,0.068,52.78,10167923.0,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,,,,
PRT,Europe,Portugal,2021-09-19,1062048.0,677.0,923.429,17907.0,5.0,6.571,104450.83,66.582,90.818,1761.127,0.492,0.646,0.74,86.0,8.458,455.0,44.749,,,,,18024792.0,16987.0,1772.711,1.671,57188.0,5.624,0.0161,61.9,tests performed,,,,,,37281.0,,,,,3667.0,6695.0,0.066,52.78,10167923.0,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,17842.4,9.04,3.64,1754.77332
PRT,Europe,Portugal,2021-09-20,1062320.0,272.0,896.857,17914.0,7.0,6.857,104477.581,26.751,88.205,1761.815,0.688,0.674,0.74,82.0,8.065,471.0,46.322,,,,,18075859.0,51067.0,1777.734,5.022,54600.0,5.37,0.0164,60.9,tests performed,,,,,,33885.0,,,,,3333.0,6428.0,0.063,52.78,10167923.0,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,,,,
PRT,Europe,Portugal,2021-09-21,1063100.0,780.0,857.143,17925.0,11.0,7.571,104554.293,76.712,84.299,1762.897,1.082,0.745,0.74,78.0,7.671,455.0,44.749,,,,,18129451.0,53592.0,1783.004,5.271,52219.0,5.136,0.0164,60.9,tests performed,,,,,,30490.0,,,,,2999.0,6160.0,0.061,52.78,10167923.0,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,,,,
PRT,Europe,Portugal,2021-09-22,1063991.0,891.0,806.286,17933.0,8.0,7.286,104641.921,87.629,79.297,1763.684,0.787,0.717,0.74,78.0,7.671,426.0,41.896,,,,,18192025.0,62574.0,1789.158,6.154,50917.0,5.008,0.0158,63.2,tests performed,,,,,,27095.0,,,,,2665.0,5893.0,0.058,52.78,10167923.0,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,,,,
PRT,Europe,Portugal,2021-09-23,1064876.0,885.0,781.0,17938.0,5.0,7.143,104728.96,87.038,76.81,1764.175,0.492,0.702,0.75,75.0,7.376,412.0,40.52,,,,,18263260.0,71235.0,1796.164,7.006,51576.0,5.072,0.0151,66.0,tests performed,,,,,,23700.0,,,,,2331.0,5626.0,0.055,52.78,10167923.0,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,,,,
